up_id,uname,fans,tid_gen,tid_sub,biz_scale_rank,biz_active_rank,biz_trend_rank,biz_score,gmv_30d,avg_daily_gmv,ecpvv,charge_users,cvr,charge_level,biz_level,conclusion
500924033,顾得热榜,1599355,知识,校园学习,4,4,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
285546545,何欢不瘦,309799,生活,亲子,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
452600545,悬疑MOVIE,918373,影视,影视杂谈,2,5,1,2.25,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
478942545,Park叔叔,145449,科技,数码,3,3,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
14064034,破碎的星光brkstar,279518,游戏,单机游戏,2,5,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
28686034,小九摄影ECP,158719,科技,数码,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
17834923,橙豆造物ing,46242,科技,极客DIY,2,5,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
270870923,穆金荣-穷历史,288075,知识,人文历史,2,5,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
373388923,脱缰凯Kk,6138005,影视,小剧场,3,4,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
511875923,家电情报官,230212,影视,影视剪辑,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
325272035,艾奥科技,772914,科技,数码,2,1,0,0.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
176414546,巡天者叶梓颐,273027,知识,科学科普,2,1,3,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
601674546,-夏秋冬-,900160,动画,综合,2,4,1,2,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
78504036,三更研究所,971890,知识,人文历史,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
329519036,韭菜实验室,2251833,科技,数码,4,4,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
4296924,DioTV,677921,游戏,单机游戏,2,3,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
7071924,高寒时薪十块,624891,游戏,单机游戏,3,5,1,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
37663924,硬核的半佛仙人,7730355,知识,财经商业,4,3,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
18100888,强尼ZhangRQ,92888,科技,数码,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1617515924,贴地飞行-三代,455196,汽车,改装玩车,2,2,5,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
16848888,Aikonini-,82939,时尚,美妆护肤,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
1538983470,超能搞机,229381,科技,数码,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
32820037,歪果仁研究协会,4605407,生活,日常,3,3,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
11907547,没有NIA,606968,动画,同人·手书,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
96491547,不如叫白亦好了,262604,游戏,手机游戏,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
327714547,高祖讲货,382652,运动,运动文化,2,2,1,1.5,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
15021038,地球常客★,274484,游戏,手机游戏,2,4,4,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
286737038,十七岁歌手想打中单,1103861,生活,出行,4,4,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1059877038,家电星推官,360086,生活,搞笑,3,3,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
1105429038,退役编辑雨上,291796,游戏,网络游戏,3,3,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
486542660,电动星球,7112,汽车,新能源车,2,1,3,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
1363795039,Owen来造,216955,科技,极客DIY,3,4,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
330415548,谭乔,5310512,资讯,社会,3,1,0,1,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
2506040,FISHintheTEA,41386,动画,同人·手书,2,3,0,1.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
14751040,怒九笑,2099480,游戏,单机游戏,3,2,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1127791040,卷毛懂个球,309778,运动,篮球,2,5,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
367927,玛莎有起床气Zzz,359848,游戏,手机游戏,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
495979927,半耳聆,773449,知识,社科·法律·心理,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
247942660,花花攻子丶,508172,生活,日常,2,4,1,2,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
1074107470,悠爸长不胖,195227,生活,亲子,2,2,1,1.5,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
353806838,杨六娃本娃,591093,生活,家居房产,4,4,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
426493711,蓝朋友TV,581640,科技,数码,4,4,3,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
388368041,我有馒头我不饿XinQ,364349,科技,数码,2,4,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
12767928,平凡小吴,280544,汽车,汽车生活,3,2,0,1.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
107486042,花二Strange,1436007,美食,美食侦探,2,3,4,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
168293042,三角猫不理,883146,动画,同人·手书,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
11395929,Sum方糖,76845,科技,数码,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
86644929,大柠檬Plus,509736,游戏,网络游戏,2,3,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
33729931,九冢嵬,1004383,动画,特摄,2,3,4,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
360046931,11的游戏世界,840369,游戏,单机游戏,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
544082931,有家有电,25291,生活,家居房产,2,2,0,1,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
8484043,皮蛋粥加辣,97459,科技,数码,3,3,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
28266043,附魔星Fms,1443898,游戏,单机游戏,3,3,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
37390043,动力评测,911321,科技,数码,3,4,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
478691043,穿毛裤的小拉泽,3998508,美食,美食测评,4,5,4,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
13726932,次元搞机所,93539,科技,数码,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
420385932,寻找的粽经理,265183,时尚,穿搭,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
15530549,Jelly意灿,83530,时尚,美妆护肤,2,5,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
494971549,河里有马HeMa,278469,游戏,手机游戏,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
2020765549,大酱电影,338493,影视,影视杂谈,2,5,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
7957044,我是十四哦丶,685008,影视,影视杂谈,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
55858044,直推小新,207536,科技,数码,2,4,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
476013044,大白牛怎么被用了害,226832,知识,科学科普,3,3,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
591207044,暴躁评测师小吴,101024,美食,美食记录,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
626752044,海潮有点潮,1338574,美食,美食测评,2,3,4,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
11742550,哈米伦的弄笛者,2810160,动画,同人·手书,4,5,3,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
403228550,克里斯丧钟,294855,运动,健身,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1893045,狂风桑,3387224,音乐,翻唱,2,2,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
44627045,阿鱼Au_lishan,310035,游戏,手机游戏,2,5,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
306152551,鲨鱼辣椒-G,37878,生活,日常,2,4,4,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
25867046,Eva的科技生活,178256,科技,数码,4,3,1,2.25,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
412253046,声浪片场,344119,汽车,汽车生活,3,1,0,1,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
506951046,王狒狒up,267621,科技,极客DIY,2,3,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
23496660,刘小哲tetsu,346846,游戏,手机游戏,2,4,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
19584552,CCheny6,2417748,游戏,单机游戏,4,4,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
5687553,阿健和他的电器,18332,生活,家居房产,2,2,4,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
702252553,_夏天心,1282595,音乐,翻唱,3,2,0,1.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
13604554,王氏上单,642524,游戏,电子竞技,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
383241659,糖小幽Umi,190325,生活,日常,3,3,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
644255470,杰克小兔,1629362,生活,日常,4,4,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
487640933,花小雕,1273698,生活,搞笑,3,3,1,2,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
123330934,情报姬,261057,游戏,手机游戏,2,4,1,2,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
601787934,戏志才PPT,570483,动画,综合,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1083495934,游电工厂,173084,科技,数码,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
22338935,轨迹球TRACKBALL,294126,知识,人文历史,2,1,0,0.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
479820935,不善言辞的秃秃,1429463,影视,影视杂谈,3,5,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
21869937,DarkCarrot,1357321,游戏,电子竞技,3,5,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
26846937,饲养员小谢,538928,生活,日常,4,3,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
848939,飞行男孩俱乐部,374416,生活,出行,2,3,4,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
552024939,田纳西Jay和Ari,706197,生活,日常,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1931875939,粉墨,29838,影视,预告·资讯,3,3,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
2403047,嘟督不噶油,3433277,游戏,单机游戏,3,4,1,2.25,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
37754047,咻咻满,2760001,音乐,翻唱,3,3,1,2,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
809048,克利咕咕兰,792651,游戏,其他,3,5,1,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
488049,聲無哀樂3526,22304,音乐,音乐现场,2,1,3,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
2727049,北极土豆,396837,汽车,汽车生活,3,2,0,1.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
71491049,瞻云Mind,51672,知识,科学科普,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
338927049,燕子堡BBQ学徒Ray,2196206,美食,美食制作,3,3,4,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
517937049,AI先生李豪,123740,知识,软件应用,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
13680050,Grandpagu顾爷,872771,知识,人文历史,2,2,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
94896050,阿J叫Jason,75982,科技,数码,2,2,5,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
30819051,我是HYK,543622,科技,数码,3,4,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
383489051,电动车公社,37026,汽车,新能源车,2,1,0,0.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
690545051,吹拉弹唱慕星银,1286190,音乐,翻唱,2,4,1,2,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
108618052,真实球迷汇,611272,生活,足球,2,5,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1422339052,白电评,143927,动物圈,喵星人,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
43695117,答案4nswer,559427,游戏,手机游戏,3,4,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
157707117,憨熊Max,47577,科技,数码,2,4,4,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
893053,夏一可,1433996,游戏,网络游戏,3,2,0,1.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
9458053,李永乐老师官方,3464252,知识,科学科普,2,1,0,0.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
262503053,佐悠-Leisurely,2020691,游戏,电子竞技,3,3,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
475845053,呱唧菌,3352070,生活,搞笑,3,3,0,1.5,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
154058118,SPlusTech,868917,科技,数码,4,4,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
176742118,吾乃木子Boy,208185,科技,数码,3,4,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
298152659,可乐肥肥和奶茶胖胖,169612,游戏,手机游戏,2,5,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
20382659,辣个芝士,543323,知识,日常,3,5,3,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
189841470,Mr_牛奶,1099435,游戏,单机游戏,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
291054838,记录小生活的蛋黄派,1817217,美食,美食测评,2,2,5,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
20951119,蒂姆嘟嘟Tim,1066641,动物圈,喵星人,3,4,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
24478119,路路迷路路,2680478,游戏,单机游戏,3,2,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
281751119,小吃货的JAS,679483,动画,同人·手书,3,4,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
300994119,沙雕网友咸叽叽,4453585,生活,搞笑,3,2,0,1.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
284120,三无Marblue,2268814,音乐,翻唱,3,2,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
17976120,随机反派,83600,游戏,单机游戏,2,4,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
31015120,超超大魔王zZ,78902,游戏,手机游戏,3,5,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
60232120,小叮当频道,730452,游戏,网络游戏,2,1,3,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
216121,番茄仔的小窝,125059,生活,家居房产,2,5,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
